,name,first,middle,last,format
38019,Robert G. Bland,Robert,G,Bland,4
11440,Robert G. Geyer,Robert,G,Geyer,4
42846,Robert G. Hoyland,Robert,G,Hoyland,4
11441,Robert Gadocha,Robert,,Gadocha,0
11442,Robert Galataud,Robert,,Galataud,0
11443,Robert Garrett,Robert,,Garrett,0
53810,Robert Garry Hart,Robert,Garry,Hart,1
49562,Robert Gass,Robert,,Gass,0
48199,Robert Gates,Robert,,Gates,0
11444,Robert Gaupset,Robert,,Gaupset,0
11445,Robert Gausterer,Robert,,Gausterer,0
49202,Robert Gellately,Robert,,Gellately,0
43984,Robert Gendler,Robert,,Gendler,0
11446,Robert George,Robert,,George,0
53277,Robert George Holland,Robert,George,Holland,1
53817,Robert George Samuels,Robert,George,Samuels,1
47981,Robert Gerber,Robert,,Gerber,0
11447,Robert Glenn Battersby,Robert,Glenn,Battersby,1
46063,Robert Gluck,Robert,,Gluck,0
50474,Robert Godley,Robert,,Godley,0
38271,Robert Goldblatt,Robert,,Goldblatt,0
38155,Robert Gompf,Robert,,Gompf,0
11448,Robert Gordon Robertson,Robert,Gordon,Robertson,1
53471,Robert Graeme Pollock,Robert,Graeme,Pollock,1
53814,Robert Graham,Robert,,Graham,0
53812,Robert Grantley Callender,Robert,Grantley,Callender,1
11449,Robert Grzeszczak,Robert,,Grzeszczak,0
11450,Robert Guelpa,Robert,,Guelpa,0
44162,Robert Guest,Robert,,Guest,0
42854,Robert Gurth Hughes,Robert,Gurth,Hughes,1
41576,Robert Gustafsson,Robert,,Gustafsson,0
11451,Robert Guy,Robert,,Guy,0
37848,Robert H. Coats,Robert,H,Coats,4
48545,Robert H. Grubbs,Robert,H,Grubbs,4
43647,Robert H. Tuttle,Robert,H,Tuttle,4
11452,Robert Hackman,Robert,,Hackman,0
42739,Robert Haft,Robert,,Haft,0
11453,Robert Harold Cleghorn,Robert,Harold,Cleghorn,1
11454,Robert Harold Smallwood,Robert,Harold,Smallwood,1
11455,Robert Harry Brown,Robert,Harry,Brown,1
11456,Robert Haschka,Robert,,Haschka,0
11457,Robert Hay,Robert,,Hay,0
44959,Robert Hayward,Robert,,Hayward,0
46648,Robert Hazen,Robert,,Hazen,0
53275,Robert Hector Catterall,Robert,Hector,Catterall,1
11458,Robert Henry Thach,Robert,Henry,Thach,1
11459,Robert Herland,Robert,,Herland,0
340,Robert Hess,Robert,,Hess,0
44800,Robert Hessen,Robert,,Hessen,0
11460,Robert Ho,Robert,,Ho,0
41190,Robert Hoffman,Robert,,Hoffman,0
50850,Robert Honablue,Robert,,Honablue,0
53113,Robert Hormats,Robert,,Hormats,0
11461,Robert Horne,Robert,,Horne,0
38700,Robert Horton Cameron,Robert,Horton,Cameron,1
11462,Robert Houman,Robert,,Houman,0
93,Robert Howard,Robert,,Howard,0
11463,Robert Huber,Robert,,Huber,0
39099,Robert Hues,Robert,,Hues,0
11464,Robert Hugh Peery,Robert,Hugh,Peery,1
50901,Robert J. Behnen,Robert,J,Behnen,4
49470,Robert J. Bentley,Robert,J,Bentley,4
39252,Robert J. Berman,Robert,J,Berman,4
51255,Robert J. Doherty,Robert,J,Doherty,4
39501,Robert J. Frey,Robert,J,Frey,4
49346,Robert J. Gaffney,Robert,J,Gaffney,4
11465,Robert J. Graf,Robert,J,Graf,4
52333,Robert J. Kabel,Robert,J,Kabel,4
49824,Robert J. LaFortune,Robert,J,LaFortune,4
49521,Robert J. LeRoy,Robert,J,LeRoy,4
44982,Robert J. McDermott,Robert,J,McDermott,4
39361,Robert J. Weber,Robert,J,Weber,4
51826,Robert J. Whetten,Robert,J,Whetten,4
45882,Robert J. Woodford,Robert,J,Woodford,4
50827,Robert Jacks,Robert,,Jacks,0
11466,Robert Jacob Johnsen,Robert,Jacob,Johnsen,1
11467,Robert Jacquet,Robert,,Jacquet,0
38934,Robert James Blattner,Robert,James,Blattner,1
11468,Robert James McLachlan,Robert,James,McLachlan,1
52374,Robert Jaspert,Robert,,Jaspert,0
52585,Robert Jayne,Robert,,Jayne,0
11469,Robert Jehle,Robert,,Jehle,0
11470,Robert Jerome Dunne,Robert,Jerome,Dunne,1
51572,Robert Jerry,Robert,,Jerry,0
44736,Robert Jobson,Robert,,Jobson,0
11471,Robert Johanny,Robert,,Johanny,0
11472,Robert John Ballard,Robert,John,Ballard,1
40115,Robert John Burke,Robert,John,Burke,1
53815,Robert John Kennedy,Robert,John,Kennedy,1
43616,Robert John Stewart,Robert,John,Stewart,1
11473,Robert Johnson,Robert,,Johnson,0
47155,Robert Joseph Shaheen,Robert,Joseph,Shaheen,1
46912,Robert K. Dellenbach,Robert,K,Dellenbach,4
42085,Robert K. Logan,Robert,K,Logan,4
11474,Robert Kajuga,Robert,,Kajuga,0
53616,Robert Karl Nunes,Robert,Karl,Nunes,1
42011,Robert Katona,Robert,,Katona,0
11475,Robert Katrun,Robert,,Katrun,0
47105,Robert Kayser,Robert,,Kayser,0
11476,Robert Keres,Robert,,Keres,0
47691,Robert Klymasz,Robert,,Klymasz,0
42672,Robert Kostelka,Robert,,Kostelka,0
38324,Robert Kozma,Robert,,Kozma,0
45684,Robert Krebs,Robert,,Krebs,0
11477,Robert Kromm,Robert,,Kromm,0
11478,Robert Kubaczyk,Robert,,Kubaczyk,0
37847,Robert Kupperman,Robert,,Kupperman,0
44007,Robert Kyr,Robert,,Kyr,0
45255,Robert L. Backman,Robert,L,Backman,4
364,Robert L. Behnken,Robert,L,Behnken,4
49561,Robert L. Emerson,Robert,L,Emerson,4
11479,Robert L. Esche,Robert,L,Esche,4
11480,Robert L. Hawkey,Robert,L,Hawkey,4
44098,Robert L. Peters,Robert,L,Peters,4
39120,Robert L. Prestel,Robert,L,Prestel,4
445,Robert L. Stewart,Robert,L,Stewart,4
16842,Robert L. Surtees,Robert,L,Surtees,4
11481,Robert L. T'Sas,Robert,L,T'Sas,4
11482,Robert Lachlan Walker,Robert,Lachlan,Walker,1
11483,Robert Landesmann,Robert,,Landesmann,0
38654,Robert Langlands,Robert,,Langlands,0
11484,Robert Lattermann,Robert,,Lattermann,0
45044,Robert Laurens Kelly,Robert,Laurens,Kelly,1
52555,Robert Lawlor,Robert,,Lawlor,0
38984,Robert Lazarsfeld,Robert,,Lazarsfeld,0
11485,Robert Lcken,Robert,,Lcken,0
11486,Robert Leask,Robert,,Leask,0
11487,Robert Lechner,Robert,,Lechner,0
11488,Robert Lee Brewer,Robert,Lee,Brewer,1
39522,Robert Lee Moore,Robert,Lee,Moore,1
11489,Robert Leland Burkard,Robert,Leland,Burkard,1
11490,Robert Lelangue,Robert,,Lelangue,0
11491,Robert Lelong,Robert,,Lelong,0
44741,Robert Lemelson,Robert,,Lemelson,0
11492,Robert Lester Hulse,Robert,Lester,Hulse,1
51678,Robert Loewy,Robert,,Loewy,0
11493,Robert Lon,Robert,,Lon,0
11494,Robert Lowrance,Robert,,Lowrance,0
52910,Robert Lunn,Robert,,Lunn,0
11495,Robert Lycke,Robert,,Lycke,0
38066,Robert M. Hayes,Robert,M,Hayes,4
11496,Robert Mack,Robert,,Mack,0
11497,Robert Makara,Robert,,Makara,0
11498,Robert Malouf,Robert,,Malouf,0
43909,Robert Mandan,Robert,,Mandan,0
49464,Robert Mandell,Robert,,Mandell,0
42273,Robert Mann,Robert,,Mann,0
11499,Robert Markus Hggblom,Robert,Markus,Hggblom,1
43983,Robert Marleau,Robert,,Marleau,0
11500,Robert Maroye,Robert,,Maroye,0
53276,Robert Maskew Cowper,Robert,Maskew,Cowper,1
11501,Robert Matthew Pfarr,Robert,Matthew,Pfarr,1
53037,Robert Matthew-Walker,Robert,,Matthew-Walker,0
11502,Robert Maxwell Norgate,Robert,Maxwell,Norgate,1
49981,Robert McCarley,Robert,,McCarley,0
48651,Robert McCrum,Robert,,McCrum,0
51218,Robert McCullum,Robert,,McCullum,0
11503,Robert McGregor,Robert,,McGregor,0
11504,Robert McLaren,Robert,,McLaren,0
11505,Robert Meeuwsen,Robert,,Meeuwsen,0
48543,Robert Melson,Robert,,Melson,0
47993,Robert Menasse,Robert,,Menasse,0
45697,Robert Mendenhall,Robert,,Mendenhall,0
44360,Robert Mercer,Robert,,Mercer,0
11506,Robert Merrell Gage,Robert,Merrell,Gage,1
11507,Robert Merz,Robert,,Merz,0
50875,Robert Mohler,Robert,,Mohler,0
43351,Robert Molenaar,Robert,,Molenaar,0
43049,Robert Mone,Robert,,Mone,0
53816,Robert Montagu Poore,Robert,Montagu,Poore,1
38506,Robert Moody,Robert,,Moody,0
11508,Robert Morford Wood,Robert,Morford,Wood,1
17641,Robert Morley,Robert,,Morley,0
50068,Robert Mosher,Robert,,Mosher,0
44992,Robert Mugabe,Robert,,Mugabe,0
11509,Robert Murray Hawkes,Robert,Murray,Hawkes,1
47447,Robert Mushtare,Robert,,Mushtare,0
11510,Robert Nagy,Robert,,Nagy,0
11511,Robert Neal Kranz,Robert,Neal,Kranz,1
11512,Robert Nemeth,Robert,,Nemeth,0
11513,Robert Nowotny,Robert,,Nowotny,0
11514,Robert Nusser,Robert,,Nusser,0
49111,Robert O'Hearn,Robert,,O'Hearn,0
43805,Robert O. Blake,Robert,O,Blake,4
47683,Robert O. Mendelsohn,Robert,O,Mendelsohn,4
45372,Robert O. Young,Robert,O,Young,4
47769,Robert Orben,Robert,,Orben,0
47046,Robert Orchard,Robert,,Orchard,0
39516,Robert Osserman,Robert,,Osserman,0
11515,Robert Ouellet,Robert,,Ouellet,0
11516,Robert P. Adams,Robert,P,Adams,4
53105,Robert P. Hoyt,Robert,P,Hoyt,4
43623,Robert P. Kogod,Robert,P,Kogod,4
11517,Robert Pache,Robert,,Pache,0
42695,Robert Parkes,Robert,,Parkes,0
11518,Robert Paul Lachal,Robert,Paul,Lachal,1
11519,Robert Pawe Zawada,Robert,Pawe,Zawada,1
11520,Robert Pecanka,Robert,,Pecanka,0
53279,Robert Peel,Robert,,Peel,0
42433,Robert Pepper,Robert,,Pepper,0
54834,Robert Peralta,Robert,,Peralta,0
11521,Robert Perret,Robert,,Perret,0
11522,Robert Perry Rodgers,Robert,Perry,Rodgers,1
42985,Robert Person,Robert,,Person,0
47253,Robert Pestronk,Robert,,Pestronk,0
11523,Robert Peter Welsh,Robert,Peter,Welsh,1
39233,Robert Phelps,Robert,,Phelps,0
44237,Robert Pope,Robert,,Pope,0
50521,Robert Porcher,Robert,,Porcher,0
11524,Robert Power,Robert,,Power,0
11525,Robert Pulfer,Robert,,Pulfer,0
11526,Robert Quennessen,Robert,,Quennessen,0
48920,Robert R. Garwood,Robert,R,Garwood,4
48498,Robert R. Neall,Robert,R,Neall,4
38845,Robert R. Sokal,Robert,R,Sokal,4
11527,Robert Raymond,Robert,,Raymond,0
39523,Robert Recorde,Robert,,Recorde,0
11528,Robert Renner,Robert,,Renner,0
51900,Robert Reuland,Robert,,Reuland,0
11529,Robert Rey,Robert,,Rey,0
52062,Robert Rock,Robert,,Rock,0
18404,Robert Rodat,Robert,,Rodat,0
16820,Robert Rossen,Robert,,Rossen,0
11530,Robert Roth,Robert,,Roth,0
38137,Robert Rumsey Webb,Robert,Rumsey,Webb,1
50196,Robert Rusler,Robert,,Rusler,0
45886,Robert S. Bennett,Robert,S,Bennett,4
38113,Robert S. Boyer,Robert,S,Boyer,4
38420,Robert S. Doran,Robert,S,Doran,4
41837,Robert S. Gold,Robert,S,Gold,4
11531,Robert S. Hanley,Robert,S,Hanley,4
11532,Robert S. Lynn,Robert,S,Lynn,4
43247,Robert Sanborn,Robert,,Sanborn,0
46241,Robert Sandberg,Robert,,Sandberg,0
45316,Robert Sarzo,Robert,,Sarzo,0
11533,Robert Sassone,Robert,,Sassone,0
52456,Robert Schaaf,Robert,,Schaaf,0
38825,Robert Schatten,Robert,,Schatten,0
45246,Robert Schnabel,Robert,,Schnabel,0
11534,Robert Schoonjans,Robert,,Schoonjans,0
43037,Robert Schultzberg,Robert,,Schultzberg,0
11535,Robert Scott Detlof,Robert,Scott,Detlof,1
48366,Robert Sharpe,Robert,,Sharpe,0
17211,Robert Shaw,Robert,,Shaw,0
44684,Robert Sheaffer,Robert,,Sheaffer,0
52956,Robert Shetterly,Robert,,Shetterly,0
48263,Robert Smallwood,Robert,,Smallwood,0
11536,Robert Sobera,Robert,,Sobera,0
38852,Robert Sorgenfrey,Robert,,Sorgenfrey,0
11537,Robert Speck,Robert,,Speck,0
49608,Robert Spencer Long,Robert,Spencer,Long,1
11538,Robert Stadelmann,Robert,,Stadelmann,0
40915,Robert Stadlober,Robert,,Stadlober,0
48538,Robert Stalnaker,Robert,,Stalnaker,0
47122,Robert Stanbury,Robert,,Stanbury,0
11539,Robert Stanjek,Robert,,Stanjek,0
11540,Robert Stanley Dow,Robert,Stanley,Dow,1
45290,Robert Sternberg,Robert,,Sternberg,0
11541,Robert Stubbs,Robert,,Stubbs,0
11542,Robert Studer,Robert,,Studer,0
52445,Robert Szasz,Robert,,Szasz,0
48273,Robert T. Anderson,Robert,T,Anderson,4
51956,Robert T. Clark,Robert,T,Clark,4
16894,Robert Taylor,Robert,,Taylor,0
45842,Robert Tepper,Robert,,Tepper,0
11543,Robert Terrance Dawson,Robert,Terrance,Dawson,1
11544,Robert Thalmann,Robert,,Thalmann,0
11545,Robert Thomas Joyce,Robert,Thomas,Joyce,1
38959,Robert Thomas Seeley,Robert,Thomas,Seeley,1
11546,Robert Thorens,Robert,,Thorens,0
17489,Robert Towne,Robert,,Towne,0
49564,Robert Toye,Robert,,Toye,0
11547,Robert Tremblay,Robert,,Tremblay,0
52124,Robert Trowers,Robert,,Trowers,0
42675,Robert Tsonos,Robert,,Tsonos,0
49096,Robert Turcescu,Robert,,Turcescu,0
48484,Robert W. Bates,Robert,W,Bates,4
44986,Robert W. Bogle,Robert,W,Bogle,4
52664,Robert W. Brodersen,Robert,W,Brodersen,4
39405,Robert W. Brooks,Robert,W,Brooks,4
11548,Robert W. Daw,Robert,W,Daw,4
50954,Robert W. Edmondson,Robert,W,Edmondson,4
45914,Robert W. Parker,Robert,W,Parker,4
43274,Robert W. Thurston,Robert,W,Thurston,4
11549,Robert Wampfler,Robert,,Wampfler,0
43547,Robert Warnock,Robert,,Warnock,0
41881,Robert Watt,Robert,,Watt,0
39492,Robert Wayne Thomason,Robert,Wayne,Thomason,1
50736,Robert Wherry,Robert,,Wherry,0
48809,Robert Wolke,Robert,,Wolke,0
49385,Robert Woodhead,Robert,,Woodhead,0
38298,Robert Woodhouse,Robert,,Woodhouse,0
45956,Robert Worcester,Robert,,Worcester,0
40109,Robert Wuhl,Robert,,Wuhl,0
42877,Robert Wysome,Robert,,Wysome,0
49187,Robert Yarber,Robert,,Yarber,0
43651,Robert Young Pelton,Robert,Young,Pelton,1
11550,Robert Zedwane,Robert,,Zedwane,0
30830,"Robert, Jean",Jean,,Robert,2
11551,Roberta Del Core,Roberta,Del,Core,1
48993,Roberta Gregory,Roberta,,Gregory,0
11552,Roberta Joanne Brown,Roberta,Joanne,Brown,1
43535,Roberta Kalechofsky,Roberta,,Kalechofsky,0
45642,Roberta Lannes,Roberta,,Lannes,0
11553,Roberta Lepper,Roberta,,Lepper,0
11554,Roberta Serra,Roberta,,Serra,0
46438,Roberta Shore,Roberta,,Shore,0
11555,Roberto Acua,Roberto,,Acua,0
11556,Roberto Alfredo Perfumo,Roberto,Alfredo,Perfumo,1
51808,Roberto Azank,Roberto,,Azank,0
11557,Roberto Balado Mndez,Roberto,Balado,Mndez,1
43191,Roberto Basualdo,Roberto,,Basualdo,0
11558,Roberto Blanco,Roberto,,Blanco,0
11559,Roberto Bonanno,Roberto,,Bonanno,0
11560,Roberto Camposeco Marques,Roberto,Camposeco,Marques,1
11561,Roberto Carmona Alba,Roberto,Carmona,Alba,1
11562,Roberto Carmona Botella,Roberto,Carmona,Botella,1
11563,Roberto Casey Garca,Roberto,Casey,Garca,1
11564,Roberto Castellanos Braa,Roberto,Castellanos,Braa,1
11565,Roberto Cruz,Roberto,,Cruz,0
42409,Roberto Faenza,Roberto,,Faenza,0
49002,Roberto Fonseca,Roberto,,Fonseca,0
11566,Roberto Fusaro,Roberto,,Fusaro,0
11567,Roberto Gamper,Roberto,,Gamper,0
11568,Roberto Garca Garca,Roberto,Garca,Garca,1
11569,Roberto J. Anderson,Roberto,J,Anderson,4
48580,Roberto Jefferson,Roberto,,Jefferson,0
11570,Roberto Jos Maldonado,Roberto,Jos,Maldonado,1
11571,Roberto Juan Genta,Roberto,Juan,Genta,1
11572,Roberto Lpez,Roberto,,Lpez,0
42709,Roberto Luongo,Roberto,,Luongo,0
11573,Roberto Maehler,Roberto,,Maehler,0
38762,Roberto Marcolongo,Roberto,,Marcolongo,0
47222,Roberto Menescal,Roberto,,Menescal,0
11574,Roberto Oscal,Roberto,,Oscal,0
11575,Roberto Oscar Amaya,Roberto,Oscar,Amaya,1
11576,Roberto Pacheco,Roberto,,Pacheco,0
11577,Roberto Parra Mateo,Roberto,Parra,Mateo,1
11578,Roberto Penna,Roberto,,Penna,0
51068,Roberto Perera,Roberto,,Perera,0
11579,Roberto Procel,Roberto,,Procel,0
11580,Roberto Ros,Roberto,,Ros,0
11581,Roberto Roxas,Roberto,,Roxas,0
49044,Roberto Salmeron,Roberto,,Salmeron,0
54835,Roberto Sanchez,Roberto,,Sanchez,0
11582,Roberto Sanz Jusa,Roberto,Sanz,Jusa,1
11583,Roberto Sawyers Furtado,Roberto,Sawyers,Furtado,1
11584,Roberto Serra,Roberto,,Serra,0
11585,Roberto Sloane,Roberto,,Sloane,0
11586,Roberto Soundy,Roberto,,Soundy,0
47759,Roberto Souper,Roberto,,Souper,0
11587,Roberto Sponza,Roberto,,Sponza,0
11588,Roberto Surez,Roberto,,Surez,0
48414,Roberto Torres,Roberto,,Torres,0
11589,Roberto Yburan,Roberto,,Yburan,0
11590,Roberto Zuasnabar Machusso,Roberto,Zuasnabar,Machusso,1
11591,Roberto Zulueta Agramonte,Roberto,Zulueta,Agramonte,1
11592,Roberts Ozols,Roberts,,Ozols,0
26364,"Roberts, Abbey",Abbey,,Roberts,2
28070,"Roberts, Amanda",Amanda,,Roberts,2
23969,"Roberts, Brad",Brad,,Roberts,2
24073,"Roberts, Bradford",Bradford,,Roberts,2
27272,"Roberts, Dana",Dana,,Roberts,2
22376,"Roberts, Dawn",Dawn,,Roberts,2
36339,"Roberts, Douglas",Douglas,,Roberts,2
29043,"Roberts, Joanne",Joanne,,Roberts,2
35527,"Roberts, Joe",Joe,,Roberts,2
31153,"Roberts, Kelly S.",Kelly,S,Roberts,5
22047,"Roberts, Koy",Koy,,Roberts,2
30460,"Roberts, Kurt",Kurt,,Roberts,2
24952,"Roberts, Laura",Laura,,Roberts,2
19596,"Roberts, Laura P.",Laura,P,Roberts,5
21476,"Roberts, Mark E.",Mark,E,Roberts,5
23662,"Roberts, Mary C.",Mary,C,Roberts,5
32090,"Roberts, Matthew",Matthew,,Roberts,2
36767,"Roberts, Penelope",Penelope,,Roberts,2
22182,"Roberts, Peter",Peter,,Roberts,2
36842,"Roberts, Ryan E.",Ryan,E,Roberts,5
27669,"Robertson, Amy C.",Amy,C,Robertson,5
21920,"Robertson, Brent D.",Brent,D,Robertson,5
37577,"Robertson, Joseph P.",Joseph,P,Robertson,5
28764,"Robertson, Lamar",Lamar,,Robertson,2
34239,"Robertson, Laura A.",Laura,A,Robertson,5
29350,"Robertson, Nancy E.",Nancy,E,Robertson,5
31275,"Robertson, Renee",Renee,,Robertson,2
24578,"Robertson, Renee C.",Renee,C,Robertson,5
32994,"Robertson, Ryan",Ryan,,Robertson,2
34817,"Robertson, Sarah",Sarah,,Robertson,2
31911,"Robertson, Stuart",Stuart,,Robertson,2
31837,"Robles, Norberto",Norberto,,Robles,2
48356,Robot Goes Here,Robot,Goes,Here,1
37693,"Robshaw, Ashley",Ashley,,Robshaw,2
48278,Robson Moura,Robson,,Moura,0
32719,"Robson, Kyle",Kyle,,Robson,2
22056,"Robson, Zoe",Zoe,,Robson,2
48456,Roby Lakatos,Roby,,Lakatos,0
33275,"Roby, Joe",Joe,,Roby,2
25782,"Roby, Jordan",Jordan,,Roby,2
43851,Robyn Cohen,Robyn,,Cohen,0
44319,Robyn Ebbern,Robyn,,Ebbern,0
11593,Robyn Forbes,Robyn,,Forbes,0
11594,Robyn Grey-Gardner,Robyn,,Grey-Gardner,0
50986,Robyn Ochs,Robyn,,Ochs,0
47557,Robyn R. Warhol,Robyn,R,Warhol,4
51370,Roc Ordman,Roc,,Ordman,0
30518,"Rocca, Beth",Beth,,Rocca,2
46943,Rocco Landesman,Rocco,,Landesman,0
11597,Rocco Pecoraro,Rocco,,Pecoraro,0
32511,"Rocco, Luca",Luca,,Rocco,2
31610,"Rocha, Kathleen M.",Kathleen,M,Rocha,5
30781,"Rocha, Meaghan O.",Meaghan,O,Rocha,5
25273,"Rocha, Roger R.",Roger,R,Rocha,5
19129,"Roche, Connor",Connor,,Roche,2
28477,"Roche, Jonathan",Jonathan,,Roche,2
32610,"Roche, Morgan",Morgan,,Roche,2
34243,"Roche, Pat",Pat,,Roche,2
11598,Rochelle Thomas,Rochelle,,Thomas,0
24351,"Rochelle, Robert",Robert,,Rochelle,2
29169,"Rocheta, France",France,,Rocheta,2
27047,"Rochette, Josee",Josee,,Rochette,2
11599,Rochus Wagner,Rochus,,Wagner,0
11600,Rock Allen,Rock,,Allen,0
50603,Rocky Boyd,Rocky,,Boyd,0
48643,Rocky Hartberg,Rocky,,Hartberg,0
46712,Rocky Lanz,Rocky,,Lanz,0
54836,Rocky Lee,Rocky,,Lee,0
54837,Rocky Long,Rocky,,Long,0
50183,Rocky Sharpe,Rocky,,Sharpe,0
43168,Rocky Stone,Rocky,,Stone,0
45301,Rod Butterss,Rod,,Butterss,0
50972,Rod C. Alferness,Rod,C,Alferness,4
49264,Rod Curl,Rod,,Curl,0
38129,Rod Downey,Rod,,Downey,0
43369,Rod Freedman,Rod,,Freedman,0
47058,Rod Gaspar,Rod,,Gaspar,0
52436,Rod Jensen,Rod,,Jensen,0
46646,Rod Kafer,Rod,,Kafer,0
49255,Rod Kemp,Rod,,Kemp,0
295,Rod Lucas,Rod,,Lucas,0
49662,Rod McCall,Rod,,McCall,0
46711,Rod Morgan,Rod,,Morgan,0
51117,Rod Oborne,Rod,,Oborne,0
49980,Rod Owen,Rod,,Owen,0
11601,Rod Owen-Jones,Rod,,Owen-Jones,0
48750,Rod Sawford,Rod,,Sawford,0
48028,Rod Snow,Rod,,Snow,0
49483,Rod Stewart,Rod,,Stewart,0
48509,Rod Summers,Rod,,Summers,0
42629,Rod Tafoya,Rod,,Tafoya,0
50390,Rod Thomas,Rod,,Thomas,0
51487,Roda Antar,Roda,,Antar,0
23393,"Rodarte, Rene",Rene,,Rodarte,2
17132,Roddy McDowall,Roddy,,McDowall,0
35412,"Rodemacher, Kyle",Kyle,,Rodemacher,2
33793,"Rodenbach, Rachel",Rachel,,Rodenbach,2
25905,"Roder, Zachary F.",Zachary,F,Roder,5
42690,Rodge Glass,Rodge,,Glass,0
11602,Rodger Douglas Doner,Rodger,Douglas,Doner,1
47958,Rodger Jacobs,Rodger,,Jacobs,0
22513,"Rodgers, Jeff R.",Jeff,R,Rodgers,5
19754,"Rodgers, Shea",Shea,,Rodgers,2
34087,"Rodgers, Thomas",Thomas,,Rodgers,2
37346,"Rodman, Noah",Noah,,Rodman,2
43030,Rodney A. Grant,Rodney,A,Grant,4
50940,Rodney A. Smolla,Rodney,A,Smolla,4
43280,Rodney Alcala,Rodney,,Alcala,0
48354,Rodney Bagley,Rodney,,Bagley,0
43180,Rodney Bell,Rodney,,Bell,0
43138,Rodney Berman,Rodney,,Berman,0
43239,Rodney Buford,Rodney,,Buford,0
11603,Rodney Clarke,Rodney,,Clarke,0
53822,Rodney Ernest Redmond,Rodney,Ernest,Redmond,1
11604,Rodney Ewart Soher,Rodney,Ewart,Soher,1
11605,Rodney F. Thomson,Rodney,F,Thomson,4
42922,Rodney J. Bartlett,Rodney,J,Bartlett,4
53823,Rodney Jamel Trott,Rodney,Jamel,Trott,1
11606,Rodney James Lawson,Rodney,James,Lawson,1
11607,Rodney John Fox,Rodney,John,Fox,1
53820,Rodney John McCurdy,Rodney,John,McCurdy,1
11608,Rodney K. Mann,Rodney,K,Mann,4
53821,Rodney Malcolm Hogg,Rodney,Malcolm,Hogg,1
11609,Rodney Reader,Rodney,,Reader,0
52584,Rodney Rowland,Rodney,,Rowland,0
11610,Rodney Stuart Bell,Rodney,Stuart,Bell,1
53819,Rodney Terry Latham,Rodney,Terry,Latham,1
11611,Rodney Tudor-Cole,Rodney,,Tudor-Cole,0
1,Rodney Turner,Rodney,,Turner,0
54838,Rodney Wallace,Rodney,,Wallace,0
11612,Rodney Ward,Rodney,,Ward,0
88,Rodney Watts,Rodney,,Watts,0
11613,Rodney Woods,Rodney,,Woods,0
11614,Rodnomyn Erkhembayar,Rodnomyn,,Erkhembayar,0
11615,Rodolfo Bergamo,Rodolfo,,Bergamo,0
11616,Rodolfo Cano,Rodolfo,,Cano,0
11617,Rodolfo Daz,Rodolfo,,Daz,0
11618,Rodolfo Daz Mercado,Rodolfo,Daz,Mercado,1
11619,Rodolfo Delgado Ordez,Rodolfo,Delgado,Ordez,1
11620,Rodolfo Erazo Santos,Rodolfo,Erazo,Santos,1
11621,Rodolfo Gmez,Rodolfo,,Gmez,0
11622,Rodolfo Guerra Mercado,Rodolfo,Guerra,Mercado,1
38548,Rodolfo H. Torres,Rodolfo,H,Torres,4
11623,Rodolfo Loza,Rodolfo,,Loza,0
11624,Rodolfo Prez,Rodolfo,,Prez,0
11625,Rodolfo Salas Crespo,Rodolfo,Salas,Crespo,1
11626,Rodolfo Soracco Ros,Rodolfo,Soracco,Ros,1
11627,Rodolphe Cuendet,Rodolphe,,Cuendet,0
11628,Rodolphe Dub,Rodolphe,,Dub,0
38171,Rodolphe Radau,Rodolphe,,Radau,0
52397,Rodolphe Thomas,Rodolphe,,Thomas,0
31300,"Roeber, James A.",James,A,Roeber,5
24628,"Roebuck, Samuel M.",Samuel,M,Roebuck,5
33975,"Roecker, Gretchen",Gretchen,,Roecker,2
44790,Roedad Khan,Roedad,,Khan,0
25618,"Roeder, Adam",Adam,,Roeder,2
35433,"Roeder, Kathy",Kathy,,Roeder,2
27660,"Roehm, James",James,,Roehm,2
48022,Roel Degamo,Roel,,Degamo,0
11629,Roelof Hommema,Roelof,,Hommema,0
11630,Roelof Jakobus Dednam,Roelof,Jakobus,Dednam,1
37021,"Roelofs, Esther",Esther,,Roelofs,2
23703,"Roels, Marc",Marc,,Roels,2
28326,"Roemer, Robyn",Robyn,,Roemer,2
28659,"Roen, Todd",Todd,,Roen,2
31533,"Roersma, Susan J.",Susan,J,Roersma,5
20457,"Roesler, Jens",Jens,,Roesler,2
50076,Rog Peyton,Rog,,Peyton,0
11631,Rogan John Clarke,Rogan,John,Clarke,1
11632,Rogen Ladon,Rogen,,Ladon,0
45346,Roger A. Brady,Roger,A,Brady,4
11633,Roger A. Potter,Roger,A,Potter,4
47016,Roger Aaron Brown,Roger,Aaron,Brown,1
46670,Roger Aldag,Roger,,Aldag,0
11634,Roger Allan Green,Roger,Allan,Green,1
48303,Roger Alton,Roger,,Alton,0
42509,Roger Ames,Roger,,Ames,0
381,Roger B. Chaffee,Roger,B,Chaffee,4
50254,Roger B. Porter,Roger,B,Porter,4
187,Roger Bales,Roger,,Bales,0
11635,Roger Bean,Roger,,Bean,0
11636,Roger Behm,Roger,,Behm,0
47201,Roger Bertrand,Roger,,Bertrand,0
45817,Roger Blench,Roger,,Blench,0
46451,Roger Bobo,Roger,,Bobo,0
49446,Roger Boylan,Roger,,Boylan,0
11637,Roger Brousse,Roger,,Brousse,0
51968,Roger C. Poole,Roger,C,Poole,4
